Source,Core_Anno_AP,Core_ldh_AP,Core_xdh_AP,Core_xdx_AP,Core_BERT_AP,Answer_Anno_AP,Answer_ldh_AP,Answer_xdh_AP,Answer_xdx_AP,Answer_BERT_AP,Gramm_Anno_AP,Gramm_ldh_AP,Gramm_xdh_AP,Gramm_xdx_AP,Gramm_BERT_AP,Interp_Anno_AP,Interp_ldh_AP,Interp_xdh_AP,Interp_xdx_AP,Interp_BERT_AP,Verif_Anno_AP,Verif_ldh_AP,Verif_xdh_AP,Verif_xdx_AP,Verif_BERT_AP
I27T-gNSC-vs_r2-In-N50-VS-N70,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999999,1.0,0.9387445887445888,0.9073132972197142,0.9148890547954718,0.9145713554412613,0.922872968011051,0.9871635610766046,0.9691404041535012,0.9691404041535012,0.9714039199212945,0.9787292791246178,0.9770703933747413,0.9529568292742743,0.9517490998056752,0.9515971566362702,0.9482479649476515,0.9436624649859943,0.9594908838556985,0.9594908838556985,0.9534519030165745,0.94488733723376
I27U-gNSC-vs_r1-In-N50-VS-N70,0.9662525879917185,0.948848168507038,0.9493312602944776,0.9638142023135943,0.9468880238166154,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999998,0.9378787878787879,0.876524852417825,0.8810703069632795,0.8814010393591637,0.8849105853044994,0.946218487394958,0.9317178709974624,0.9322080670758938,0.9512663040945409,0.9069198130396015,0.9609243697478991,0.9566670753168711,0.9566670753168712,0.9530171886588928,0.9348960035157918
I27U-gNSC-vs_r2-In-N50-VS-N70,0.9662525879917185,0.9498889160384495,0.9498889160384495,0.9513542189810144,0.9471150026776793,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9378787878787879,0.8907976387464897,0.8907976387464897,0.9177645298667512,0.8918578691774588,0.946218487394958,0.9130098590192061,0.9130098590192061,0.9322054529039491,0.9073804466105843,0.9609243697478991,0.957243484870479,0.957243484870479,0.9606149110928189,0.9323804466105843
I28T-gNSC-vs_r1-Di-N50-VS-N70,0.6642001638712165,0.7577561169226268,0.7504217892868503,0.7414646454218234,0.6547897060672114,0.7902462084698926,0.7952049410329478,0.8071921792652987,0.8891190415043133,0.8001372649970144,0.6155836916706482,0.6381495251535058,0.6421547184642381,0.6939817138213017,0.6452815680878367,0.6247200912295252,0.6257701343462003,0.6242573488426968,0.6127284806570329,0.6111766191156397,0.8178207688692886,0.8617244084027434,0.8631685186812565,0.8489925412621455,0.8506166878356654
I28T-gNSC-vs_r2-Di-N50-VS-N70,0.6642001638712165,0.7129003604960189,0.719555644565381,0.7265785365424001,0.6513216014188692,0.7902462084698926,0.7601311562957311,0.7688416567756099,0.908273068671059,0.8012101392697097,0.6155836916706482,0.5778873478487518,0.5861395833224174,0.6997977970253361,0.6596986307160484,0.6247200912295252,0.608299132351134,0.6128373997451468,0.6118488285210004,0.6054271765839984,0.8178207688692886,0.8686918177251672,0.8835662196128369,0.8409286471591293,0.8395727419030347
I28U-gNSC-vs_r1-Di-N50-VS-N70,0.7069793702757692,0.8114148240332132,0.807752959511891,0.7474634381457961,0.6998853197523834,0.9454492403021812,0.9615650597802419,0.9615650597802419,0.9545314971372718,0.9321322076246428,0.4717006802721088,0.4686567780539056,0.5001189025410783,0.5597760989575654,0.5006541969222218,0.7384277700520895,0.772809891328996,0.7719564472841269,0.7713898594523305,0.7822208405453771,0.8932311264847149,0.9402588949306857,0.9369130764353045,0.9092452975965181,0.9270073352201347
I28U-gNSC-vs_r2-Di-N50-VS-N70,0.7069793702757692,0.7923883013031728,0.7924938804801749,0.7760510074856379,0.71687721399865,0.9454492403021812,0.9534533846445694,0.9510570238356797,0.9567084704907158,0.9313632725996523,0.4717006802721088,0.5165159340054456,0.5388998976718408,0.575026444587194,0.5212782924703298,0.7384277700520895,0.7569093038934822,0.763459331502275,0.7745315356075624,0.7854184548771227,0.8932311264847149,0.9258511706250406,0.9171998726270434,0.9020462873328409,0.9233725246556534
I29T-gNSC-vs_r1-Tr-N50-VS-N70,0.5261904761904761,0.4426821502480386,0.44204820245667836,0.4549556428073978,0.4149094265018059,0.7788040503557745,0.7990101171092163,0.8008447705555745,0.7982420580226923,0.7800323633590058,0.7892857142857141,0.7999285078637476,0.8004776630096769,0.7950524639189837,0.7687639149597655,0.6979741019214702,0.6798634144111265,0.672535736371752,0.6608236339535895,0.7227407816480584,0.6860136452241714,0.7086008492034085,0.7041947939201602,0.6732269218028615,0.6854779413136436
I29T-gNSC-vs_r2-Tr-N50-VS-N70,0.5261904761904761,0.44835067707861925,0.44629071205248655,0.4580731361596622,0.4211217230975013,0.7788040503557745,0.774848035203771,0.7778028119787299,0.7901231482028573,0.7751267111937549,0.7892857142857141,0.7767704566641693,0.778707129037253,0.7900068873175661,0.7605975928145393,0.6979741019214702,0.6745719571459404,0.6720608606777191,0.6758486463002483,0.7395261076269437,0.6860136452241714,0.6890104949876663,0.6900430013897645,0.6680841960058694,0.6822922912776546
I29U-gNSC-vs_r1-Tr-N50-VS-N70,0.6028547566233592,0.5925682929377412,0.5938385127536091,0.5553560369593574,0.5409951973998968,0.7703857015727726,0.6894607273944449,0.6893243891206036,0.7652677445887983,0.793710158349576,0.7327548571393318,0.6887004836184847,0.6945867506665728,0.7046303744302491,0.7234568137581077,0.8100893297608158,0.8910735276294117,0.8881408294240489,0.8848282273284518,0.914973707592295,0.6494270410929299,0.6897569865308196,0.6941905776131002,0.6580802907979457,0.6542371681451972
I29U-gNSC-vs_r2-Tr-N50-VS-N70,0.6028547566233592,0.5862574220771335,0.5671786755881956,0.5545049698841753,0.549363840879467,0.7703857015727726,0.6889504362628739,0.6938988620699211,0.7673096467129696,0.7988192160139052,0.7327548571393318,0.7016625625379991,0.710398660545568,0.7056794798272413,0.7232174288216756,0.8100893297608158,0.8804283548690885,0.8714252967367051,0.886862751946196,0.9195162965999863,0.6494270410929299,0.6875079430932405,0.6808790890545966,0.6562534347870718,0.6523403407593638
I30T-gNSC-vs_r1-In-N50-VS-N70,0.880028305028305,0.829672491661477,0.8314943540096551,0.8811604331607985,0.8180214154741786,0.9145089285714285,0.8949400722393133,0.8950105609611178,0.8589235762564854,0.8885838206111654,0.9373868555686736,0.9197036192806086,0.9182989080074762,0.8924788786353153,0.9189759393160728,0.880028305028305,0.829672491661477,0.8314943540096551,0.8811604331607985,0.8180214154741786,0.9364814107461166,0.9211632916296683,0.9218598860569128,0.9351802408371824,0.9093415216028722
I30T-gNSC-vs_r2-In-N50-VS-N70,0.880028305028305,0.8485309143067201,0.8485420625787379,0.8833420750483227,0.8192368524544149,0.9145089285714285,0.8943551425840429,0.8927874168315345,0.8669658556682501,0.874568270834795,0.9373868555686736,0.9272921638412224,0.926785930943685,0.9002774526103599,0.9150022543568138,0.880028305028305,0.8485309143067201,0.8485420625787379,0.8833420750483227,0.8192368524544149,0.9364814107461166,0.9264460711726791,0.926450333747274,0.9365705028243303,0.9098062475070803
I30U-gNSC-vs_r1-In-N50-VS-N70,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999998,0.9999999999999998,0.9999999999999998,1.0,0.9181318681318682,0.898881713886414,0.905871945876646,0.8984729510096205,0.8919114286873111,0.9341862117981521,0.9284091944784647,0.9284091944784647,0.9445110110622069,0.9373967483084419,0.9329424307036247,0.952183181685288,0.9557072281197823,0.9407796677786248,0.9535659025372978
I30U-gNSC-vs_r2-In-N50-VS-N70,0.9999999999999999,0.9999999999999998,0.9999999999999997,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.9999999999999997,0.9999999999999998,0.9999999999999998,0.9181318681318682,0.894464664772916,0.8963683166765681,0.9006271906318908,0.896962874756597,0.9341862117981521,0.9228371876059789,0.9227655759672031,0.9476161898048632,0.9525311132980872,0.9329424307036247,0.9419914164617005,0.9444073670119795,0.9359246475163058,0.9562624565816693
